city,date,rate,state
Bengaluru,06-02-2018,65.28,Karnataka
Bengaluru,07-02-2018,65.28,Karnataka
Bengaluru,08-02-2018,65.21,Karnataka
Bengaluru,09-02-2018,65.17,Karnataka
Bengaluru,12-02-2018,64.67,Karnataka
Bengaluru,13-02-2018,64.55,Karnataka
Bengaluru,14-02-2018,64.55,Karnataka
Bengaluru,15-02-2018,64.37,Karnataka
Bengaluru,16-02-2018,64.06,Karnataka
Bengaluru,19-02-2018,63.47,Karnataka
Bengaluru,20-02-2018,63.32,Karnataka
Bengaluru,21-02-2018,63.33,Karnataka
Bengaluru,22-02-2018,63.32,Karnataka
Bengaluru,23-02-2018,63.23,Karnataka
Bengaluru,26-02-2018,63.19,Karnataka
Bengaluru,27-02-2018,63.17,Karnataka
Bengaluru,28-02-2018,63.17,Karnataka
Bengaluru,01-03-2018,63.34,Karnataka
Bengaluru,02-03-2018,63.58,Karnataka
Bengaluru,05-03-2018,64,Karnataka
Bengaluru,06-03-2018,64.07,Karnataka
Bengaluru,07-03-2018,64.07,Karnataka
Bengaluru,08-03-2018,64.02,Karnataka
Bengaluru,09-03-2018,63.99,Karnataka
Bengaluru,12-03-2018,63.98,Karnataka
Bengaluru,13-03-2018,63.95,Karnataka
Bengaluru,14-03-2018,63.95,Karnataka
Bengaluru,15-03-2018,63.98,Karnataka
Bengaluru,16-03-2018,63.91,Karnataka
Bengaluru,19-03-2018,63.83,Karnataka
Bengaluru,20-03-2018,63.9,Karnataka
Bengaluru,22-03-2018,63.99,Karnataka
Bengaluru,23-03-2018,64.12,Karnataka
Bengaluru,26-03-2018,64.78,Karnataka
Bengaluru,27-03-2018,64.89,Karnataka
Bengaluru,29-03-2018,65.05,Karnataka
Bengaluru,30-03-2018,65.27,Karnataka
Bengaluru,02-04-2018,65.81,Karnataka
Bengaluru,03-04-2018,65.95,Karnataka
Bengaluru,04-04-2018,65.95,Karnataka
Bengaluru,05-04-2018,65.98,Karnataka
Bengaluru,09-04-2018,66.06,Karnataka
Bengaluru,10-04-2018,66.09,Karnataka
Bengaluru,12-04-2018,66.06,Karnataka
Bengaluru,13-04-2018,66.09,Karnataka
Bengaluru,16-04-2018,66.32,Karnataka
Bengaluru,19-04-2018,66.41,Karnataka
Bengaluru,20-04-2018,66.45,Karnataka
Bengaluru,23-04-2018,66.9,Karnataka
Bengaluru,24-04-2018,67.08,Karnataka
Bengaluru,14-05-2018,67.31,Karnataka
Bengaluru,15-05-2018,67.53,Karnataka
Bengaluru,16-05-2018,67.75,Karnataka
Bengaluru,17-05-2018,67.97,Karnataka
Bengaluru,18-05-2018,67.31,Karnataka
Bengaluru,21-05-2018,69.02,Karnataka
Bengaluru,22-05-2018,69.29,Karnataka
Bengaluru,23-05-2018,69.55,Karnataka
Bengaluru,24-05-2018,69.74,Karnataka
Bengaluru,25-05-2018,69.97,Karnataka
Bengaluru,26-05-2018,70.12,Karnataka
Bengaluru,27-05-2018,70.28,Karnataka
Bengaluru,28-05-2018,70.4,Karnataka
Bengaluru,29-05-2018,70.54,Karnataka
Bengaluru,31-05-2018,70.48,Karnataka
Bengaluru,01-06-2018,70.43,Karnataka
Bengaluru,02-06-2018,70.34,Karnataka
Bengaluru,03-06-2018,70.34,Karnataka
Bengaluru,04-06-2018,70.19,Karnataka
Bengaluru,05-06-2018,70.1,Karnataka
Bengaluru,06-06-2018,70.02,Karnataka
Bengaluru,07-06-2018,69.95,Karnataka
Bengaluru,08-06-2018,69.8,Karnataka
Bengaluru,09-06-2018,69.49,Karnataka
Bengaluru,10-06-2018,69.31,Karnataka
Bengaluru,11-06-2018,69.15,Karnataka
Bengaluru,12-06-2018,69.05,Karnataka
Bengaluru,15-06-2018,69.05,Karnataka
Bengaluru,17-06-2018,68.9,Karnataka
Bengaluru,19-06-2018,68.9,Karnataka
Bengaluru,21-06-2018,68.76,Karnataka
Bengaluru,22-06-2018,68.76,Karnataka
Bengaluru,23-06-2018,68.66,Karnataka
Bengaluru,24-06-2018,68.55,Karnataka
Bengaluru,25-06-2018,68.49,Karnataka
Bengaluru,26-06-2018,68.39,Karnataka
Bengaluru,05-07-2018,68.51,Karnataka
Bengaluru,06-07-2018,68.67,Karnataka
Bengaluru,09-07-2018,69.09,Karnataka
Bengaluru,10-07-2018,69.25,Karnataka
Bengaluru,12-07-2018,69.32,Karnataka
Bengaluru,13-07-2018,69.46,Karnataka
Bengaluru,16-07-2018,70.64,Karnataka
Bengaluru,19-07-2018,70.56,Karnataka
Bengaluru,20-07-2018,70.43,Karnataka
Bengaluru,23-07-2018,70.08,Karnataka
Bengaluru,24-07-2018,69.98,Karnataka
Bengaluru,30-07-2018,69.94,Karnataka
Bengaluru,31-07-2018,70.01,Karnataka
Bengaluru,02-08-2018,70.14,Karnataka
Bengaluru,03-08-2018,70.23,Karnataka
Bengaluru,06-08-2018,70.66,Karnataka
Bengaluru,07-08-2018,70.73,Karnataka
Bengaluru,16-08-2018,71.02,Karnataka
Bengaluru,17-08-2018,71.1,Karnataka
Bengaluru,20-08-2018,71.3,Karnataka
Bengaluru,21-08-2018,71.36,Karnataka
Bengaluru,24-08-2018,71.44,Karnataka
Bengaluru,27-08-2018,71.73,Karnataka
Bengaluru,28-08-2018,71.89,Karnataka
Bengaluru,29-08-2018,72.03,Karnataka
Bengaluru,30-08-2018,72.22,Karnataka
Bengaluru,31-08-2018,72.51,Karnataka
Bengaluru,03-09-2018,73.52,Karnataka
Bengaluru,04-09-2018,73.72,Karnataka
Bengaluru,06-09-2018,73.93,Karnataka
Bengaluru,07-09-2018,74.47,Karnataka
Bengaluru,10-09-2018,75.26,Karnataka
Bengaluru,11-09-2018,75.41,Karnataka
Bengaluru,12-09-2018,75.41,Karnataka
Bengaluru,13-09-2018,75.52,Karnataka
Bengaluru,14-09-2018,75.75,Karnataka
Bengaluru,15-09-2018,76,Karnataka
Bengaluru,16-09-2018,76.18,Karnataka
Bengaluru,17-09-2018,76.25,Karnataka
Bengaluru,18-09-2018,74.33,Karnataka
Bengaluru,20-09-2018,74.33,Karnataka
Bengaluru,21-09-2018,74.33,Karnataka
Bengaluru,23-09-2018,74.43,Karnataka
Bengaluru,24-09-2018,74.48,Karnataka
Bengaluru,25-09-2018,74.58,Karnataka
Bengaluru,27-09-2018,74.7,Karnataka
Bengaluru,28-09-2018,74.88,Karnataka
Bengaluru,30-09-2018,75.26,Karnataka
Bengaluru,01-10-2018,75.55,Karnataka
Bengaluru,02-10-2018,75.7,Karnataka
Bengaluru,04-10-2018,75.89,Karnataka
Bengaluru,05-10-2018,73.37,Karnataka
Bengaluru,06-10-2018,73.66,Karnataka
Bengaluru,07-10-2018,73.95,Karnataka
Bengaluru,08-10-2018,74.24,Karnataka
Bengaluru,09-10-2018,74.54,Karnataka
Bengaluru,10-10-2018,74.78,Karnataka
Bengaluru,11-10-2018,75.05,Karnataka
Bengaluru,12-10-2018,75.33,Karnataka
Bengaluru,13-10-2018,75.63,Karnataka
Bengaluru,14-10-2018,75.82,Karnataka
Bengaluru,15-10-2018,75.9,Karnataka
Bengaluru,16-10-2018,76.13,Karnataka
Bengaluru,18-10-2018,76.02,Karnataka
Bengaluru,19-10-2018,75.92,Karnataka
Bengaluru,20-10-2018,75.8,Karnataka
Bengaluru,22-10-2018,75.35,Karnataka
Bengaluru,23-10-2018,75.28,Karnataka
Bengaluru,24-10-2018,75.28,Karnataka
Bengaluru,25-10-2018,75.23,Karnataka
Bengaluru,26-10-2018,75.16,Karnataka
Bengaluru,29-10-2018,74.27,Karnataka
Bengaluru,30-10-2018,74.2,Karnataka
Bengaluru,31-10-2018,74.2,Karnataka
Bengaluru,01-11-2018,74.2,Karnataka
Bengaluru,02-11-2018,74.1,Karnataka
Bengaluru,05-11-2018,73.64,Karnataka
Bengaluru,06-11-2018,73.55,Karnataka
Bengaluru,12-11-2018,72.78,Karnataka
Bengaluru,13-11-2018,72.66,Karnataka
Bengaluru,15-11-2018,72.56,Karnataka
Bengaluru,16-11-2018,72.4,Karnataka
Bengaluru,19-11-2018,71.85,Karnataka
Bengaluru,20-11-2018,71.73,Karnataka
Bengaluru,21-11-2018,71.73,Karnataka
Bengaluru,22-11-2018,71.43,Karnataka
Bengaluru,23-11-2018,71.02,Karnataka
Bengaluru,26-11-2018,69.74,Karnataka
Bengaluru,27-11-2018,69.33,Karnataka
Bengaluru,28-11-2018,68.93,Karnataka
Bengaluru,29-11-2018,68.57,Karnataka
Bengaluru,30-11-2018,68.15,Karnataka
Bengaluru,01-12-2018,67.77,Karnataka
Bengaluru,02-12-2018,67.42,Karnataka
Bengaluru,03-12-2018,67.05,Karnataka
Bengaluru,04-12-2018,66.78,Karnataka
Bengaluru,05-12-2018,66.78,Karnataka
Bengaluru,06-12-2018,66.34,Karnataka
Bengaluru,07-12-2018,65.93,Karnataka
Bengaluru,10-12-2018,65.2,Karnataka
Bengaluru,11-12-2018,64.99,Karnataka
Bengaluru,12-12-2018,64.99,Karnataka
Bengaluru,13-12-2018,64.99,Karnataka
Bengaluru,14-12-2018,64.9,Karnataka
Bengaluru,17-12-2018,64.8,Karnataka
Bengaluru,18-12-2018,64.87,Karnataka
Bengaluru,19-12-2018,64.87,Karnataka
Bengaluru,20-12-2018,64.87,Karnataka
Bengaluru,21-12-2018,64.71,Karnataka
Bengaluru,24-12-2018,64.15,Karnataka
Bengaluru,25-12-2018,64.15,Karnataka
Bengaluru,26-12-2018,64.15,Karnataka
Bengaluru,27-12-2018,64.08,Karnataka
Bengaluru,28-12-2018,63.94,Karnataka
Bengaluru,31-12-2018,63.17,Karnataka
Bengaluru,02-01-2019,63.05,Karnataka
Bengaluru,03-01-2019,63.05,Karnataka
Bengaluru,04-01-2019,62.83,Karnataka
Bengaluru,07-01-2019,64.31,Karnataka
Bengaluru,08-01-2019,64.31,Karnataka
Bengaluru,09-01-2019,64.31,Karnataka
Bengaluru,10-01-2019,64.61,Karnataka
Bengaluru,11-01-2019,64.9,Karnataka
Bengaluru,14-01-2019,66.32,Karnataka
Bengaluru,16-01-2019,66.75,Karnataka
Bengaluru,17-01-2019,66.94,Karnataka
Bengaluru,18-01-2019,67.14,Karnataka
Bengaluru,21-01-2019,67.91,Karnataka
Bengaluru,22-01-2019,68.1,Karnataka
Bengaluru,23-01-2019,68.1,Karnataka
Bengaluru,24-01-2019,68.1,Karnataka
Bengaluru,25-01-2019,68.21,Karnataka
Bengaluru,28-01-2019,68.21,Karnataka
Bengaluru,29-01-2019,68.09,Karnataka
Bengaluru,30-01-2019,68.09,Karnataka
Bengaluru,31-01-2019,68.01,Karnataka
Bengaluru,01-02-2019,67.83,Karnataka
Bengaluru,05-02-2019,67.62,Karnataka
Bengaluru,06-02-2019,67.62,Karnataka
Bengaluru,07-02-2019,67.67,Karnataka
Bengaluru,08-02-2019,67.67,Karnataka
Bengaluru,11-02-2019,67.74,Karnataka
Bengaluru,12-02-2019,67.74,Karnataka
Bengaluru,13-02-2019,67.74,Karnataka
Bengaluru,14-02-2019,67.79,Karnataka
Bengaluru,15-02-2019,67.85,Karnataka
Bengaluru,18-02-2019,68.24,Karnataka
Bengaluru,19-02-2019,68.31,Karnataka
Bengaluru,20-02-2019,68.31,Karnataka
Bengaluru,22-02-2019,68.63,Karnataka
Bengaluru,25-02-2019,68.97,Karnataka
Bengaluru,26-02-2019,69.09,Karnataka
Bengaluru,27-02-2019,69.09,Karnataka
Bengaluru,28-02-2019,69.17,Karnataka
Bengaluru,01-03-2019,69.32,Karnataka
Bengaluru,04-03-2019,69.76,Karnataka
Bengaluru,05-03-2019,69.86,Karnataka
Bengaluru,06-03-2019,69.86,Karnataka
Bengaluru,07-03-2019,69.86,Karnataka
Bengaluru,08-03-2019,69.76,Karnataka
Bengaluru,11-03-2019,69.65,Karnataka
Bengaluru,12-03-2019,69.58,Karnataka
Bengaluru,13-03-2019,69.58,Karnataka
Bengaluru,14-03-2019,69.53,Karnataka
Bengaluru,15-03-2019,69.42,Karnataka
Bengaluru,18-03-2019,69.1,Karnataka
Bengaluru,19-03-2019,68.99,Karnataka
Bengaluru,20-03-2019,68.99,Karnataka
Bengaluru,21-03-2019,68.91,Karnataka
Bengaluru,22-03-2019,68.83,Karnataka
Bengaluru,23-03-2019,68.78,Karnataka
Bengaluru,24-03-2019,68.78,Karnataka
Bengaluru,25-03-2019,68.67,Karnataka
Bengaluru,26-03-2019,68.67,Karnataka
Bengaluru,27-03-2019,68.67,Karnataka
Bengaluru,28-03-2019,68.56,Karnataka
Bengaluru,29-03-2019,68.47,Karnataka
Bengaluru,01-04-2019,68.28,Karnataka
Bengaluru,02-04-2019,68.28,Karnataka
Bengaluru,03-04-2019,68.28,Karnataka
Bengaluru,04-04-2019,68.33,Karnataka
Bengaluru,05-04-2019,68.33,Karnataka
Bengaluru,08-04-2019,68.3,Karnataka
Bengaluru,09-04-2019,68.3,Karnataka
Bengaluru,10-04-2019,68.3,Karnataka
Bengaluru,11-04-2019,68.3,Karnataka
Bengaluru,12-04-2019,68.38,Karnataka
Bengaluru,15-04-2019,68.45,Karnataka
Bengaluru,16-04-2019,68.51,Karnataka
Bengaluru,17-04-2019,68.51,Karnataka
Bengaluru,18-04-2019,68.51,Karnataka
Bengaluru,19-04-2019,68.51,Karnataka
Bengaluru,20-04-2019,68.59,Karnataka
Bengaluru,21-04-2019,68.59,Karnataka
Bengaluru,22-04-2019,68.66,Karnataka
Bengaluru,23-04-2019,68.66,Karnataka
Bengaluru,24-04-2019,68.66,Karnataka
Bengaluru,25-04-2019,68.74,Karnataka
Bengaluru,26-04-2019,68.82,Karnataka
Bengaluru,27-04-2019,68.82,Karnataka
Bengaluru,28-04-2019,68.82,Karnataka
Bengaluru,29-04-2019,68.87,Karnataka
Bengaluru,30-04-2019,68.92,Karnataka
Bengaluru,02-05-2019,68.85,Karnataka
Bengaluru,03-05-2019,68.85,Karnataka
Bengaluru,04-05-2019,68.86,Karnataka
Bengaluru,05-05-2019,68.81,Karnataka
Bengaluru,06-05-2019,68.81,Karnataka
Bengaluru,07-05-2019,68.81,Karnataka
Bengaluru,08-05-2019,68.81,Karnataka
Bengaluru,09-05-2019,68.7,Karnataka
Bengaluru,10-05-2019,68.61,Karnataka
Bengaluru,11-05-2019,68.41,Karnataka
Bengaluru,12-05-2019,68.24,Karnataka
Bengaluru,13-05-2019,68.1,Karnataka
Bengaluru,14-05-2019,67.98,Karnataka
Bengaluru,15-05-2019,67.98,Karnataka
Bengaluru,16-05-2019,68.03,Karnataka
Bengaluru,17-05-2019,68.08,Karnataka
Bengaluru,18-05-2019,68.08,Karnataka
Bengaluru,19-05-2019,68.08,Karnataka
Bengaluru,20-05-2019,68.24,Karnataka
Bengaluru,21-05-2019,68.24,Karnataka
Bengaluru,22-05-2019,68.33,Karnataka
Bengaluru,23-05-2019,68.42,Karnataka
Bengaluru,24-05-2019,68.59,Karnataka
Bengaluru,24-05-2019,68.59,Karnataka
Bengaluru,25-05-2019,68.71,Karnataka
Bengaluru,27-05-2019,68.79,Karnataka
Bengaluru,28-05-2019,68.84,Karnataka
Bengaluru,29-05-2019,68.84,Karnataka
Bengaluru,30-05-2019,68.77,Karnataka
Bengaluru,31-05-2019,68.65,Karnataka
Bengaluru,01-06-2019,68.57,Karnataka
Bengaluru,02-06-2019,68.37,Karnataka
Bengaluru,02-06-2019,68.37,Karnataka
Bengaluru,03-06-2019,67.95,Karnataka
Bengaluru,04-06-2019,67.75,Karnataka
Bengaluru,05-06-2019,67.75,Karnataka
Bengaluru,06-06-2019,67.39,Karnataka
Bengaluru,07-06-2019,67.06,Karnataka
Bengaluru,07-06-2019,67.06,Karnataka
Bengaluru,07-06-2019,67.06,Karnataka
Bengaluru,11-06-2019,66.53,Karnataka
Bengaluru,11-06-2019,66.53,Karnataka
Bengaluru,12-06-2019,66.53,Karnataka
Bengaluru,14-06-2019,66.31,Karnataka
Bengaluru,15-06-2019,66.06,Karnataka
Bengaluru,16-06-2019,65.96,Karnataka
Bengaluru,16-06-2019,65.96,Karnataka
Bengaluru,18-06-2019,65.96,Karnataka
Bengaluru,19-06-2019,65.96,Karnataka
Bengaluru,20-06-2019,65.9,Karnataka
Bengaluru,21-06-2019,65.9,Karnataka
Bengaluru,21-06-2019,65.9,Karnataka
Bengaluru,22-06-2019,65.9,Karnataka
Bengaluru,22-06-2019,65.9,Karnataka
Bengaluru,25-06-2019,66.03,Karnataka
Bengaluru,25-06-2019,66.03,Karnataka
Bengaluru,27-06-2019,66.08,Karnataka
Bengaluru,28-06-2019,66.14,Karnataka
Bengaluru,28-06-2019,66.14,Karnataka
Bengaluru,30-06-2019,66.33,Karnataka
Bengaluru,01-07-2019,66.43,Karnataka
Bengaluru,02-07-2019,66.5,Karnataka
Bengaluru,03-07-2019,66.5,Karnataka
Bengaluru,04-07-2019,66.5,Karnataka
Bengaluru,05-07-2019,66.5,Karnataka
Bengaluru,06-07-2019,66.5,Karnataka
Bengaluru,07-07-2019,68.93,Karnataka
Bengaluru,07-07-2019,68.93,Karnataka
Bengaluru,08-07-2019,68.84,Karnataka
Bengaluru,09-07-2019,68.73,Karnataka
Bengaluru,10-07-2019,68.73,Karnataka
Bengaluru,11-07-2019,68.58,Karnataka
Bengaluru,13-07-2019,68.47,Karnataka
Bengaluru,13-07-2019,68.47,Karnataka
Bengaluru,15-07-2019,68.47,Karnataka
Bengaluru,16-07-2019,68.47,Karnataka
Bengaluru,17-07-2019,68.47,Karnataka
Bengaluru,18-07-2019,68.47,Karnataka
Bengaluru,19-07-2019,68.47,Karnataka
Bengaluru,20-07-2019,68.47,Karnataka
Bengaluru,20-07-2019,68.47,Karnataka
Bengaluru,20-07-2019,68.47,Karnataka
Bengaluru,22-07-2019,68.47,Karnataka
Bengaluru,24-07-2019,68.47,Karnataka
Bengaluru,24-07-2019,68.47,Karnataka
Bengaluru,25-07-2019,68.41,Karnataka
Bengaluru,26-07-2019,68.41,Karnataka
Bengaluru,27-07-2019,68.41,Karnataka
Bengaluru,29-07-2019,68.3,Karnataka
Bengaluru,30-07-2019,68.23,Karnataka
Bengaluru,31-07-2019,68.23,Karnataka
Bengaluru,01-08-2019,68.23,Karnataka
Bengaluru,02-08-2019,68.23,Karnataka
Bengaluru,03-08-2019,68.23,Karnataka
Bengaluru,04-08-2019,68.18,Karnataka
Bengaluru,05-08-2019,68.18,Karnataka
Bengaluru,06-08-2019,68.18,Karnataka
Bengaluru,07-08-2019,68.18,Karnataka
Bengaluru,08-08-2019,68.07,Karnataka
Bengaluru,09-08-2019,67.93,Karnataka
Bengaluru,12-08-2019,67.6,Karnataka
Bengaluru,12-08-2019,67.6,Karnataka
Bengaluru,13-08-2019,67.6,Karnataka
Bengaluru,14-08-2019,67.6,Karnataka
Bengaluru,15-08-2019,67.6,Karnataka
Bengaluru,16-08-2019,67.6,Karnataka
Bengaluru,17-08-2019,67.55,Karnataka
Bengaluru,18-08-2019,67.43,Karnataka
Bengaluru,19-08-2019,67.34,Karnataka
Bengaluru,20-08-2019,67.27,Karnataka
Bengaluru,21-08-2019,67.27,Karnataka
Bengaluru,22-08-2019,67.27,Karnataka
Bengaluru,23-08-2019,67.27,Karnataka
Bengaluru,24-08-2019,67.32,Karnataka
Bengaluru,25-08-2019,67.43,Karnataka
Bengaluru,26-08-2019,67.52,Karnataka
Bengaluru,27-08-2019,67.52,Karnataka
Bengaluru,27-08-2019,67.52,Karnataka
Bengaluru,28-08-2019,67.52,Karnataka
Bengaluru,29-08-2019,67.47,Karnataka
Bengaluru,30-08-2019,67.42,Karnataka
Bengaluru,31-08-2019,67.42,Karnataka
Bengaluru,01-09-2019,67.42,Karnataka
Bengaluru,02-09-2019,67.42,Karnataka
Bengaluru,03-09-2019,67.42,Karnataka
Bengaluru,04-09-2019,67.42,Karnataka
Bengaluru,05-09-2019,67.39,Karnataka
Bengaluru,06-09-2019,67.33,Karnataka
Bengaluru,07-09-2019,67.28,Karnataka
Bengaluru,08-09-2019,67.28,Karnataka
Bengaluru,09-09-2019,67.28,Karnataka
Bengaluru,10-09-2019,67.33,Karnataka
Bengaluru,11-09-2019,67.33,Karnataka
Bengaluru,12-09-2019,67.38,Karnataka
Bengaluru,13-09-2019,67.48,Karnataka
Bengaluru,14-09-2019,67.57,Karnataka
Bengaluru,15-09-2019,67.63,Karnataka
Bengaluru,16-09-2019,67.63,Karnataka
Bengaluru,17-09-2019,67.79,Karnataka
Bengaluru,18-09-2019,68.04,Karnataka
Bengaluru,19-09-2019,68.23,Karnataka
Bengaluru,20-09-2019,68.52,Karnataka
Bengaluru,21-09-2019,68.77,Karnataka
Bengaluru,22-09-2019,68.99,Karnataka
Bengaluru,23-09-2019,69.19,Karnataka
Bengaluru,24-09-2019,69.33,Karnataka
Bengaluru,25-09-2019,69.33,Karnataka
Bengaluru,26-09-2019,69.4,Karnataka
Bengaluru,27-09-2019,69.51,Karnataka
Bengaluru,28-09-2019,69.51,Karnataka
Bengaluru,29-09-2019,69.51,Karnataka
Bengaluru,30-09-2019,69.6,Karnataka
Bengaluru,01-10-2019,69.79,Karnataka
Bengaluru,02-10-2019,69.79,Karnataka
Bengaluru,03-10-2019,69.73,Karnataka
Bengaluru,04-10-2019,69.65,Karnataka
Bengaluru,05-10-2019,69.44,Karnataka
Bengaluru,07-10-2019,69.19,Karnataka
Bengaluru,08-10-2019,69.09,Karnataka
Bengaluru,09-10-2019,69.09,Karnataka
Bengaluru,10-10-2019,69.03,Karnataka
Bengaluru,11-10-2019,68.87,Karnataka
Bengaluru,12-10-2019,68.72,Karnataka
Bengaluru,13-10-2019,68.72,Karnataka
Bengaluru,14-10-2019,68.72,Karnataka
Bengaluru,15-10-2019,68.67,Karnataka
Bengaluru,16-10-2019,68.67,Karnataka
Bengaluru,17-10-2019,68.67,Karnataka
Bengaluru,18-10-2019,68.57,Karnataka
Bengaluru,19-10-2019,68.5,Karnataka
Bengaluru,20-10-2019,68.42,Karnataka
Bengaluru,21-10-2019,68.42,Karnataka
Bengaluru,22-10-2019,68.36,Karnataka
Bengaluru,23-10-2019,68.36,Karnataka
Bengaluru,24-10-2019,68.31,Karnataka
Bengaluru,25-10-2019,68.25,Karnataka
Bengaluru,26-10-2019,68.2,Karnataka
Bengaluru,27-10-2019,68.2,Karnataka
Bengaluru,28-10-2019,68.2,Karnataka
Bengaluru,29-10-2019,68.09,Karnataka
Bengaluru,30-10-2019,68.09,Karnataka
Bengaluru,31-10-2019,68.09,Karnataka
Bengaluru,01-11-2019,67.99,Karnataka
Bengaluru,02-11-2019,67.99,Karnataka
Bengaluru,03-11-2019,67.99,Karnataka
Bengaluru,04-11-2019,67.93,Karnataka
Bengaluru,05-11-2019,67.93,Karnataka
Bengaluru,06-11-2019,67.93,Karnataka
Bengaluru,07-11-2019,67.93,Karnataka
Bengaluru,08-11-2019,68.03,Karnataka
Bengaluru,09-11-2019,68.1,Karnataka
Bengaluru,10-11-2019,68.1,Karnataka
Bengaluru,11-11-2019,68.04,Karnataka
Bengaluru,12-11-2019,68.04,Karnataka
Bengaluru,13-11-2019,67.97,Karnataka
Bengaluru,14-11-2019,67.97,Karnataka
Bengaluru,15-11-2019,67.97,Karnataka
Bengaluru,16-11-2019,67.97,Karnataka
Bengaluru,17-11-2019,67.97,Karnataka
Bengaluru,18-11-2019,67.97,Karnataka
Bengaluru,19-11-2019,68.03,Karnataka
Bengaluru,20-11-2019,68.03,Karnataka
Bengaluru,21-11-2019,68.03,Karnataka
Bengaluru,22-11-2019,68.03,Karnataka
Bengaluru,25-11-2019,67.91,Karnataka
Bengaluru,26-11-2019,67.91,Karnataka
Bengaluru,27-11-2019,67.91,Karnataka
Bengaluru,28-11-2019,67.91,Karnataka
Bengaluru,29-11-2019,67.96,Karnataka
Bengaluru,30-11-2019,67.96,Karnataka
Bengaluru,01-12-2019,67.96,Karnataka
Bengaluru,02-12-2019,67.96,Karnataka
Bengaluru,03-12-2019,67.96,Karnataka
Bengaluru,04-12-2019,67.96,Karnataka
Bengaluru,05-12-2019,67.96,Karnataka
Bengaluru,06-12-2019,67.96,Karnataka
Bengaluru,08-12-2019,68.15,Karnataka
Bengaluru,09-12-2019,68.25,Karnataka
Bengaluru,10-12-2019,68.25,Karnataka
Bengaluru,11-12-2019,68.27,Karnataka
Bengaluru,12-12-2019,68.27,Karnataka
Bengaluru,13-12-2019,68.27,Karnataka
Bengaluru,14-12-2019,68.27,Karnataka
Bengaluru,15-12-2019,68.27,Karnataka
Bengaluru,16-12-2019,68.27,Karnataka
Bengaluru,17-12-2019,68.27,Karnataka
Bengaluru,18-12-2019,68.27,Karnataka
Bengaluru,19-12-2019,68.43,Karnataka
Bengaluru,20-12-2019,68.58,Karnataka
Bengaluru,21-12-2019,68.79,Karnataka
Bengaluru,22-12-2019,69,Karnataka
Bengaluru,23-12-2019,69.2,Karnataka
Bengaluru,24-12-2019,69.25,Karnataka
Bengaluru,25-12-2019,69.25,Karnataka
Bengaluru,26-12-2019,69.25,Karnataka
Bengaluru,27-12-2019,69.51,Karnataka
Bengaluru,28-12-2019,69.69,Karnataka
Bengaluru,29-12-2019,69.89,Karnataka
Bengaluru,30-12-2019,70.07,Karnataka
Bengaluru,31-12-2019,70.26,Karnataka
Bengaluru,01-01-2020,70.26,Karnataka
Bengaluru,02-01-2020,70.42,Karnataka
Bengaluru,03-01-2020,70.58,Karnataka
Bengaluru,04-01-2020,70.73,Karnataka
Bengaluru,05-01-2020,70.85,Karnataka
Bengaluru,06-01-2020,71.02,Karnataka
Bengaluru,07-01-2020,71.12,Karnataka
Bengaluru,08-01-2020,71.12,Karnataka
Bengaluru,09-01-2020,71.29,Karnataka
Bengaluru,10-01-2020,71.41,Karnataka
Bengaluru,11-01-2020,71.53,Karnataka
Bengaluru,12-01-2020,71.48,Karnataka
Bengaluru,13-01-2020,71.42,Karnataka
Bengaluru,14-01-2020,71.42,Karnataka
Bengaluru,15-01-2020,71.42,Karnataka
Bengaluru,16-01-2020,71.27,Karnataka
Bengaluru,17-01-2020,71.12,Karnataka
Bengaluru,18-01-2020,70.95,Karnataka
Bengaluru,19-01-2020,70.79,Karnataka
Bengaluru,20-01-2020,70.59,Karnataka
Bengaluru,21-01-2020,70.37,Karnataka
Bengaluru,22-01-2020,70.37,Karnataka
Bengaluru,23-01-2020,70.17,Karnataka
Bengaluru,24-01-2020,69.91,Karnataka
Bengaluru,25-01-2020,69.91,Karnataka
Bengaluru,26-01-2020,69.31,Karnataka
Bengaluru,27-01-2020,68.98,Karnataka
Bengaluru,28-01-2020,68.85,Karnataka
Bengaluru,29-01-2020,68.85,Karnataka
Bengaluru,30-01-2020,68.63,Karnataka
Bengaluru,30-01-2020,68.63,Karnataka
Bengaluru,31-01-2020,68.54,Karnataka
Bengaluru,01-02-2020,68.45,Karnataka
Bengaluru,02-02-2020,68.37,Karnataka
Bengaluru,03-02-2020,68.29,Karnataka
Bengaluru,04-02-2020,68.27,Karnataka
Bengaluru,05-02-2020,68.27,Karnataka
Bengaluru,06-02-2020,68.11,Karnataka
Bengaluru,07-02-2020,67.86,Karnataka
Bengaluru,08-02-2020,67.6,Karnataka
Bengaluru,09-02-2020,67.6,Karnataka
Bengaluru,10-02-2020,67.24,Karnataka
Bengaluru,11-02-2020,67.03,Karnataka
Bengaluru,12-02-2020,67.03,Karnataka
Bengaluru,13-02-2020,66.98,Karnataka
Bengaluru,14-02-2020,66.98,Karnataka
Bengaluru,15-02-2020,66.93,Karnataka
Bengaluru,16-02-2020,66.93,Karnataka
Bengaluru,17-02-2020,66.93,Karnataka
Bengaluru,18-02-2020,66.8,Karnataka
Bengaluru,19-02-2020,66.8,Karnataka
Bengaluru,20-02-2020,66.8,Karnataka
Bengaluru,21-02-2020,66.8,Karnataka
Bengaluru,22-02-2020,66.8,Karnataka
